route,hour,minute,lat,lon,year,month,day
55,13,40,41.79452896118164,-87.63219091627333,2024,8,10
55N,13,40,41.7926025390625,-87.76898193359375,2024,8,10
56,13,40,41.882110595703125,-87.6249545957984,2024,8,10
57,13,40,41.89181900024414,-87.75548553466797,2024,8,10
59,13,40,41.78652572631836,-87.6864242553711,2024,8,10
60,13,40,41.845428466796875,-87.74420928955078,2024,8,10
62,13,40,41.79703075785032,-87.7534273174447,2024,8,10
62H,13,40,41.792041603176074,-87.80003795404544,2024,8,10
63,13,40,41.7800241418787,-87.57613847062395,2024,8,10
63W,13,40,41.77718949929262,-87.80131726387219,2024,8,10
65,13,40,41.9208869934082,-87.77761840820312,2024,8,10
66,13,40,41.894927978515625,-87.74895820617675,2024,8,10
67,13,40,41.767698333333335,-87.683215,2024,8,10
68,13,40,41.99589467452744,-87.80497586525092,2024,8,10
70,13,40,41.90302276611328,-87.68558502197266,2024,8,10
71,13,40,41.76581954956055,-87.60788631439209,2024,8,10
72,13,40,41.909149169921875,-87.78557804652623,2024,8,10
73,13,40,41.91680399576823,-87.63507136592159,2024,8,10
74,13,40,41.92526626586914,-87.66307830810547,2024,8,10
75,13,40,41.75952911376953,-87.67391204833984,2024,8,10
76,13,40,41.93109922409057,-87.77625713348388,2024,8,10
77,13,40,41.94003642689098,-87.64821222478693,2024,8,10
78,13,40,41.963309860229494,-87.65605964660645,2024,8,10
79,13,40,41.751718521118164,-87.57097485190944,2024,8,10
80,13,40,41.95230484008789,-87.83781433105469,2024,8,10
81,13,40,41.968104446143435,-87.74029835483483,2024,8,10
81W,13,40,41.96705627441406,-87.8186752319336,2024,8,10
82,13,40,41.84013393007476,-87.71710968017578,2024,8,10
84,13,40,41.99039840698242,-87.70441436767578,2024,8,10
85,13,40,41.984130859375,-87.76660919189453,2024,8,10
85A,13,40,42.00312423706055,-87.76876831054688,2024,8,10
87,13,40,41.73686981201172,-87.5881162944593,2024,8,10
90,13,40,41.90994852239435,-87.80579237504439,2024,8,10
91,13,40,41.96560357746325,-87.77721947117855,2024,8,10
92,13,40,41.97588348388672,-87.68994130315008,2024,8,10
93,13,40,41.97329330444336,-87.70854187011719,2024,8,10
94,13,40,41.771585370673506,-87.68350920129996,2024,8,10
95,13,40,41.72259521484375,-87.6822280883789,2024,8,10
97,13,40,42.025171875953674,-87.69953155517578,2024,8,10
103,13,40,41.70645523071289,-87.68144226074219,2024,8,10
106,13,40,41.71150207519531,-87.5904312133789,2024,8,10
111,13,40,41.71513207175515,-87.61402130126953,2024,8,10
112,13,40,41.721431732177734,-87.64989166259765,2024,8,10
115,13,40,41.689273834228516,-87.61058807373047,2024,8,10
119,13,40,41.67756388737605,-87.66056588979868,2024,8,10
124,13,40,41.879420689174104,-87.64259338378906,2024,8,10
126,13,40,41.87759645523563,-87.6790279265373,2024,8,10
130,13,40,41.86698570251465,-87.62013638814291,2024,8,10
146,13,40,41.8650016784668,-87.61790161132812,2024,8,10
147,13,40,41.992071533203124,-87.65544128417969,2024,8,10
151,13,40,41.87779591878255,-87.63989461263021,2024,8,10
152,13,40,41.94521713256836,-87.8199964250837,2024,8,10
155,13,40,41.998138427734375,-87.66547853806439,2024,8,10
201,13,40,42.06414031982422,-87.68243636094131,2024,8,10
3,13,41,41.720711666666666,-87.62362166666666,2024,8,10
4,13,41,41.73071020157611,-87.60457998807313,2024,8,10
6,13,41,41.872545514787944,-87.62427477155413,2024,8,10
8,13,41,41.846940994262695,-87.64755140032086,2024,8,10
8A,13,41,41.75105667114258,-87.62760925292969,2024,8,10
9,13,41,41.94244066874186,-87.66873995463054,2024,8,10
10,13,41,41.89259871121111,-87.6242904663086,2024,8,10
11,13,41,42.01249889026989,-87.70915430242366,2024,8,10
12,13,41,41.86584153722544,-87.7471983862705,2024,8,10
J14,13,41,41.88021971962669,-87.62445605884899,2024,8,10
15,13,41,41.80226176718007,-87.60450993413511,2024,8,10
18,13,41,41.85905838012695,-87.70552825927734,2024,8,10
20,13,41,41.88193130493164,-87.6353690807636,2024,8,10
21,13,41,41.85049492972238,-87.79170458657401,2024,8,10
22,13,41,41.89385986328125,-87.62973022460938,2024,8,10
28,13,41,41.79572532916891,-87.58751257534685,2024,8,10
29,13,41,41.825616902318494,-87.62635803222656,2024,8,10
30,13,41,41.72872277462121,-87.54292204885772,2024,8,10
34,13,41,41.668405359441586,-87.62012065540661,2024,8,10
35,13,41,41.829100775340244,-87.68064759269593,2024,8,10
36,13,41,41.994789123535156,-87.66046142578125,2024,8,10
39,13,41,41.8233485435372,-87.65408951488894,2024,8,10
43,13,41,41.816558837890625,-87.6213840582432,2024,8,10
44,13,41,41.79729014429553,-87.65491485595703,2024,8,10
47,13,41,41.80884786752554,-87.6437879709097,2024,8,10
49,13,41,41.96924170801195,-87.68898010253906,2024,8,10
49B,13,41,41.96690479625355,-87.68877410888672,2024,8,10
50,13,41,41.98599,-87.669545,2024,8,10
51,13,41,41.80167947496687,-87.64217254093715,2024,8,10
52,13,41,41.778193333333334,-87.703415,2024,8,10
52A,13,41,41.76066619157791,-87.70288848876953,2024,8,10
53,13,41,41.85053641336006,-87.7247204696923,2024,8,10
53A,13,41,41.824100494384766,-87.72412872314453,2024,8,10
54,13,41,41.8799391746521,-87.74519710540771,2024,8,10
54B,13,41,41.77478513410014,-87.74207305908203,2024,8,10
55,13,41,41.79450988769531,-87.63352466451711,2024,8,10
55N,13,41,41.79252624511719,-87.7722900390625,2024,8,10
56,13,41,41.882110595703125,-87.62509155273438,2024,8,10
57,13,41,41.888031005859375,-87.75533294677734,2024,8,10
59,13,41,41.78643035888672,-87.69222259521484,2024,8,10
60,13,41,41.84402847290039,-87.74302673339844,2024,8,10
62,13,41,41.79814329303679,-87.74606648429496,2024,8,10
62H,13,41,41.788817971439684,-87.80157289666644,2024,8,10
63,13,41,41.7800241418787,-87.57613847062395,2024,8,10
63W,13,41,41.7772136366511,-87.80062323880483,2024,8,10
65,13,41,41.9208869934082,-87.77761840820312,2024,8,10
66,13,41,41.89490350087484,-87.74622821807861,2024,8,10
67,13,41,41.767698333333335,-87.683215,2024,8,10
68,13,41,41.997265625,-87.80729108537946,2024,8,10
70,13,41,41.90309524536133,-87.68042219007337,2024,8,10
71,13,41,41.76585006713867,-87.60667363608756,2024,8,10
72,13,41,41.909088134765625,-87.78998529343377,2024,8,10
73,13,41,41.91844495137533,-87.63622919718425,2024,8,10
74,13,41,41.925228118896484,-87.66511611938476,2024,8,10
75,13,41,41.759359207153324,-87.67135803222656,2024,8,10
76,13,41,41.93122686658587,-87.77109323229108,2024,8,10
77,13,41,41.939970864189995,-87.64940841109664,2024,8,10
78,13,41,41.96357650756836,-87.65620880126953,2024,8,10
79,13,41,41.75161112909732,-87.57581329345703,2024,8,10
80,13,41,41.952033377982474,-87.8371491303315,2024,8,10
81,13,41,41.96815490722656,-87.73609161376953,2024,8,10
81W,13,41,41.96686633427938,-87.82607618967693,2024,8,10
82,13,41,41.843704795837404,-87.71720886230469,2024,8,10
84,13,41,41.99042892456055,-87.70251697042714,2024,8,10
85,13,41,41.984476840857305,-87.7683334350586,2024,8,10
85A,13,41,41.9984016418457,-87.76631164550781,2024,8,10
87,13,41,41.73691177368164,-87.5857925415039,2024,8,10
90,13,41,41.912573708428276,-87.80589294433594,2024,8,10
91,13,41,41.96215754747391,-87.77716064453125,2024,8,10
92,13,41,41.97585341509651,-87.68944908590878,2024,8,10
93,13,41,41.97554397583008,-87.7085952758789,2024,8,10
94,13,41,41.76790167156019,-87.68340301513672,2024,8,10
95,13,41,41.72129440307617,-87.68216705322266,2024,8,10
97,13,41,42.02126356271597,-87.69959229689378,2024,8,10
103,13,41,41.706478118896484,-87.68405239398663,2024,8,10
106,13,41,41.70814895629883,-87.59424591064453,2024,8,10
111,13,41,41.710955258073476,-87.61391238508553,2024,8,10
112,13,41,41.7164475180886,-87.65252033580433,2024,8,10
115,13,41,41.685455322265625,-87.61175537109375,2024,8,10
119,13,41,41.67760923930577,-87.65652234213692,2024,8,10
124,13,41,41.88119558560646,-87.6396484375,2024,8,10
126,13,41,41.877379192005506,-87.67658566561612,2024,8,10
130,13,41,41.867025756835936,-87.62014973958334,2024,8,10
146,13,41,41.8650016784668,-87.61796382688127,2024,8,10
147,13,41,41.99032461232152,-87.6553876153354,2024,8,10
151,13,41,41.878050619096896,-87.63912337573606,2024,8,10
152,13,41,41.945164748600554,-87.81677423204694,2024,8,10
155,13,41,41.99809292384556,-87.66976220267159,2024,8,10
201,13,41,42.06402998704176,-87.67789341853215,2024,8,10
3,13,42,41.720711666666666,-87.62362166666666,2024,8,10
4,13,42,41.73314720392227,-87.60464835166931,2024,8,10
8,13,42,41.846940994262695,-87.64755140032086,2024,8,10
8A,13,42,41.75105667114258,-87.62760925292969,2024,8,10
9,13,42,41.94149082265002,-87.66870880126953,2024,8,10
10,13,42,41.89142358714137,-87.62425376629007,2024,8,10
11,13,42,42.01202361437739,-87.70918273925781,2024,8,10
12,13,42,41.865870373065654,-87.74430858905498,2024,8,10
J14,13,42,41.87847137451172,-87.624467791933,2024,8,10
15,13,42,41.80231857299805,-87.60079574584961,2024,8,10
18,13,42,41.85910157423753,-87.70393747182993,2024,8,10
20,13,42,41.88188247680664,-87.63932571411132,2024,8,10
21,13,42,41.85053024291992,-87.78926849365234,2024,8,10
22,13,42,41.89476037532725,-87.62973022460938,2024,8,10
28,13,42,41.79335021972656,-87.58792543411255,2024,8,10
29,13,42,41.82864252726237,-87.6264419555664,2024,8,10
30,13,42,41.72351172874714,-87.5370620201374,2024,8,10
34,13,42,41.673931676691225,-87.620361328125,2024,8,10
35,13,42,41.82856464385986,-87.68115997314453,2024,8,10
36,13,42,41.990939712524415,-87.66034259796143,2024,8,10
39,13,42,41.82324981689453,-87.66450129328547,2024,8,10
43,13,42,41.817101666666666,-87.61977833333333,2024,8,10
44,13,42,41.799693213568794,-87.65502166748047,2024,8,10
47,13,42,41.80888448442732,-87.64132744925362,2024,8,10
49,13,42,41.967542542351616,-87.68894958496094,2024,8,10
49B,13,42,41.96758596246893,-87.68880088112572,2024,8,10
50,13,42,41.986019134521484,-87.6694564819336,2024,8,10
51,13,42,41.801658630371094,-87.6451416015625,2024,8,10
52,13,42,41.77817916870117,-87.70341491699219,2024,8,10
52A,13,42,41.751566979192916,-87.70252227783203,2024,8,10
53,13,42,41.851887574066986,-87.7247543334961,2024,8,10
53A,13,42,41.82089451381138,-87.72406005859375,2024,8,10
54,13,42,41.88038537161691,-87.74517822265625,2024,8,10
54B,13,42,41.77803885418436,-87.74217224121094,2024,8,10
55,13,42,41.79439259998834,-87.64081288807428,2024,8,10
55N,13,42,41.79242510408969,-87.77824113175676,2024,8,10
56,13,42,41.88201528695913,-87.628515625,2024,8,10
57,13,42,41.88616732333569,-87.75528717041016,2024,8,10
59,13,42,41.7863883972168,-87.694091796875,2024,8,10
62,13,42,41.79899652542606,-87.74051740092617,2024,8,10
62H,13,42,41.78699224503314,-87.80148315429688,2024,8,10
63,13,42,41.7800241418787,-87.57613847062395,2024,8,10
63W,13,42,41.7772136366511,-87.80062323880483,2024,8,10
65,13,42,41.92064952850342,-87.77637386322021,2024,8,10
66,13,42,41.89503860473633,-87.7390061891996,2024,8,10
67,13,42,41.767698333333335,-87.683215,2024,8,10
68,13,42,42.00039625167847,-87.81239032745361,2024,8,10
70,13,42,41.90314712524414,-87.67659759521484,2024,8,10
71,13,42,41.76586865364237,-87.60525155574717,2024,8,10
72,13,42,41.909088134765625,-87.79336630779764,2024,8,10
73,13,42,41.91830825805664,-87.63891684042441,2024,8,10
74,13,42,41.925199317932126,-87.66622295379639,2024,8,10
75,13,42,41.75938034057617,-87.66914830442335,2024,8,10
76,13,42,41.9312858581543,-87.7669909933339,2024,8,10
77,13,42,41.939964294433594,-87.6526237936581,2024,8,10
78,13,42,41.964973851254115,-87.6571852031507,2024,8,10
79,13,42,41.75154113769531,-87.58019322934358,2024,8,10
80,13,42,41.95215606689453,-87.83179473876953,2024,8,10
81,13,42,41.968170166015625,-87.7343263171968,2024,8,10
81W,13,42,41.96672821044922,-87.83264747032753,2024,8,10
82,13,42,41.84565318714488,-87.71728515625,2024,8,10
84,13,42,41.99041239420573,-87.69983673095703,2024,8,10
85,13,42,41.9810988108317,-87.76838048299153,2024,8,10
85A,13,42,41.99579620361328,-87.76496124267578,2024,8,10
87,13,42,41.73690662384033,-87.58559608459473,2024,8,10
90,13,42,41.91622652326311,-87.80599975585938,2024,8,10
91,13,42,41.96034454345703,-87.77710235595703,2024,8,10
92,13,42,41.97591781616211,-87.68500142857648,2024,8,10
93,13,42,41.97575759887695,-87.70489842341496,2024,8,10
94,13,42,41.76462936401367,-87.68735423840974,2024,8,10
95,13,42,41.72087478637695,-87.67818450927734,2024,8,10
97,13,42,42.01941471715127,-87.69963073730469,2024,8,10
103,13,42,41.70645523071289,-87.68751663458151,2024,8,10
106,13,42,41.7075080871582,-87.60308837890625,2024,8,10
111,13,42,41.70739029674995,-87.61385531541778,2024,8,10
112,13,42,41.71191596984863,-87.6541633605957,2024,8,10
115,13,42,41.68544006347656,-87.6161880493164,2024,8,10
119,13,42,41.677710234229245,-87.64774037830865,2024,8,10
124,13,42,41.882247251622815,-87.63969735538258,2024,8,10
126,13,42,41.87513806269719,-87.6765365600586,2024,8,10
130,13,42,41.867567938727305,-87.62222743678737,2024,8,10
146,13,42,41.86588668823242,-87.61979675292969,2024,8,10
147,13,42,41.988365173339844,-87.65532314416134,2024,8,10
151,13,42,41.87807685450504,-87.63824021188836,2024,8,10
152,13,42,41.945194244384766,-87.81018911089215,2024,8,10
155,13,42,41.99802017211914,-87.6735567035097,2024,8,10
201,13,42,42.061734979802914,-87.67720031738281,2024,8,10
3,13,43,41.720711666666666,-87.62362166666666,2024,8,10
4,13,43,41.73654556274414,-87.60470581054688,2024,8,10
6,13,43,41.86743927001953,-87.6204605102539,2024,8,10
8,13,43,41.846940994262695,-87.64755140032086,2024,8,10
8A,13,43,41.75089645385742,-87.63005482066761,2024,8,10
9,13,43,41.940454772024445,-87.66866302490234,2024,8,10
10,13,43,41.890195326371625,-87.62420654296875,2024,8,10
11,13,43,42.007265186309816,-87.70932178497314,2024,8,10
12,13,43,41.86600875854492,-87.73529856545585,2024,8,10
J14,13,43,41.87732557816939,-87.62437438964844,2024,8,10
15,13,43,41.802391052246094,-87.59383796243107,2024,8,10
18,13,43,41.85908227596643,-87.70289511050818,2024,8,10
20,13,43,41.881858825683594,-87.64052439844886,2024,8,10
21,13,43,41.85051051548549,-87.78872767857143,2024,8,10
22,13,43,41.897114415322584,-87.62980221163842,2024,8,10
28,13,43,41.79165965113147,-87.58671832906789,2024,8,10
29,13,43,41.832626236809624,-87.62645445929633,2024,8,10
30,13,43,41.720148399694644,-87.53532409667969,2024,8,10
34,13,43,41.678018493652345,-87.62047576904297,2024,8,10
35,13,43,41.83035230636597,-87.68177890777588,2024,8,10
36,13,43,41.987474060058595,-87.66021728515625,2024,8,10
39,13,43,41.82324981689453,-87.66515350341797,2024,8,10
44,13,43,41.804938486177626,-87.65512084960938,2024,8,10
47,13,43,41.809024810791016,-87.6357650756836,2024,8,10
49,13,43,41.96537172472155,-87.68887329101562,2024,8,10
49B,13,43,41.968598105690695,-87.68883708607066,2024,8,10
50,13,43,41.986019134521484,-87.6694564819336,2024,8,10
51,13,43,41.80155801773071,-87.64991855621338,2024,8,10
52,13,43,41.77817916870117,-87.70341491699219,2024,8,10
52A,13,43,41.750349013531796,-87.70250701904297,2024,8,10
53,13,43,41.85389755711411,-87.72473907470703,2024,8,10
53A,13,43,41.81812899453299,-87.724031993321,2024,8,10
54,13,43,41.884315490722656,-87.7453384399414,2024,8,10
54B,13,43,41.77970165676541,-87.74223723234954,2024,8,10
55,13,43,41.7943603273422,-87.64492265004961,2024,8,10
55N,13,43,41.79053323919123,-87.78173190030185,2024,8,10
56,13,43,41.88196704262182,-87.63244909989207,2024,8,10
57,13,43,41.88094387632428,-87.75508117675781,2024,8,10
59,13,43,41.78630828857422,-87.6991195678711,2024,8,10
62,13,43,41.80010954538981,-87.73324394226074,2024,8,10
62H,13,43,41.78280792236328,-87.8012466430664,2024,8,10
63,13,43,41.780029150155876,-87.57603630652794,2024,8,10
63W,13,43,41.7772136366511,-87.80062323880483,2024,8,10
65,13,43,41.92006052457369,-87.77308596097507,2024,8,10
66,13,43,41.895172119140625,-87.73179406386156,2024,8,10
67,13,43,41.76783666666667,-87.68322833333333,2024,8,10
68,13,43,42.002798080444336,-87.81617553145797,2024,8,10
70,13,43,41.903292358898725,-87.66842363701493,2024,8,10
71,13,43,41.7658805847168,-87.5965997201425,2024,8,10
72,13,43,41.909000396728516,-87.80029271860592,2024,8,10
73,13,43,41.918260062613136,-87.64299532262291,2024,8,10
74,13,43,41.92519760131836,-87.6679473876953,2024,8,10
75,13,43,41.75944405271296,-87.6644376788223,2024,8,10
76,13,43,41.931331634521484,-87.76467018127441,2024,8,10
77,13,43,41.939964294433594,-87.6526237936581,2024,8,10
78,13,43,41.96542739868164,-87.65869173796281,2024,8,10
79,13,43,41.75149917602539,-87.58423655741923,2024,8,10
80,13,43,41.9524576781226,-87.82022845158812,2024,8,10
81,13,43,41.968177795410156,-87.73337772914341,2024,8,10
81W,13,43,41.966697692871094,-87.83579816974577,2024,8,10
82,13,43,41.84665066588159,-87.71486529181985,2024,8,10
84,13,43,41.990507272573616,-87.69521419818585,2024,8,10
85,13,43,41.97625035253064,-87.76832527949892,2024,8,10
85A,13,43,41.991240134605995,-87.7659683227539,2024,8,10
87,13,43,41.73698043823242,-87.58048872514205,2024,8,10
90,13,43,41.92055792178748,-87.80613708496094,2024,8,10
91,13,43,41.95725083351135,-87.77693939208984,2024,8,10
92,13,43,41.97601318359375,-87.68009373591497,2024,8,10
93,13,43,41.975769336407,-87.70257157545824,2024,8,10
94,13,43,41.76454162597656,-87.69300153178554,2024,8,10
95,13,43,41.72100830078125,-87.67254638671875,2024,8,10
97,13,43,42.01949234008789,-87.69160461425781,2024,8,10
103,13,43,41.70636323782114,-87.69645661574144,2024,8,10
106,13,43,41.70743942260742,-87.60672760009766,2024,8,10
111,13,43,41.70459483220027,-87.6137184729943,2024,8,10
112,13,43,41.70460865109466,-87.6569252901299,2024,8,10
115,13,43,41.685386657714844,-87.6219482421875,2024,8,10
119,13,43,41.677791155301605,-87.64515436612643,2024,8,10
124,13,43,41.883182525634766,-87.63770294189453,2024,8,10
126,13,43,41.873925062326286,-87.67500701317421,2024,8,10
130,13,43,41.867488861083984,-87.62524795532227,2024,8,10
146,13,43,41.86682815551758,-87.62008972167969,2024,8,10
147,13,43,41.98788493763317,-87.65531158447266,2024,8,10
151,13,43,41.87809265637007,-87.63601622034292,2024,8,10
152,13,43,41.945194244384766,-87.807501088018,2024,8,10
155,13,43,41.997894287109375,-87.67994689941406,2024,8,10
201,13,43,42.05822563171387,-87.67717742919922,2024,8,10
3,13,44,41.720711666666666,-87.62362166666666,2024,8,10
4,13,44,41.73661804199219,-87.604736328125,2024,8,10
6,13,44,41.867210388183594,-87.62039947509766,2024,8,10
8,13,44,41.846805166690906,-87.64783932300324,2024,8,10
8A,13,44,41.75086212158203,-87.63400268554688,2024,8,10
9,13,44,41.939817099735656,-87.6686459245353,2024,8,10
10,13,44,41.888309478759766,-87.62457275390625,2024,8,10
11,13,44,42.004608154296875,-87.70936584472656,2024,8,10
12,13,44,41.86609785897391,-87.72827652522496,2024,8,10
J14,13,44,41.87467783147638,-87.62432098388672,2024,8,10
15,13,44,41.80241664250692,-87.59206930796306,2024,8,10
18,13,44,41.859057867704934,-87.70169204028684,2024,8,10
20,13,44,41.881826144545826,-87.64319724467263,2024,8,10
21,13,44,41.85068811269907,-87.7793202326848,2024,8,10
22,13,44,41.89980220794678,-87.6303653717041,2024,8,10
28,13,44,41.78698943382086,-87.58660888671875,2024,8,10
29,13,44,41.837742478100225,-87.62660706932866,2024,8,10
30,13,44,41.71574822450295,-87.53536987304688,2024,8,10
34,13,45,41.67994303246067,-87.62048057660665,2024,8,10
35,13,45,41.83030618520883,-87.68433086688702,2024,8,10
36,13,45,41.98613452911377,-87.6601505279541,2024,8,10
39,13,45,41.82322692871094,-87.6694588294396,2024,8,10
43,13,45,41.816665,-87.619,2024,8,10
