route,hour,minute,lat,lon,year,month,day
56,7,16,41.88760990207478,-87.6441837892694,2024,8,8
57,7,16,41.90824169582791,-87.75589752197266,2024,8,8
59,7,16,41.79164054177024,-87.63176727294922,2024,8,8
60,7,16,41.84645166666667,-87.74459166666666,2024,8,8
62,7,16,41.799173736572264,-87.73950462341308,2024,8,8
62H,7,16,41.79215601328257,-87.79402418394346,2024,8,8
63,7,16,41.77912276131766,-87.68313326154437,2024,8,8
63W,7,16,41.77754592895508,-87.79343271255493,2024,8,8
65,7,16,41.90327072143555,-87.71922478309044,2024,8,8
66,7,16,41.89581440770349,-87.68252705418786,2024,8,8
67,7,16,41.76928005218506,-87.61854667663575,2024,8,8
68,7,16,41.9858512878418,-87.78751373291016,2024,8,8
70,7,16,41.90230666666667,-87.75419166666667,2024,8,8
71,7,16,41.76866912841797,-87.62621307373047,2024,8,8
72,7,16,41.91046905517578,-87.67759166044347,2024,8,8
73,7,16,41.91338428698088,-87.6329799451326,2024,8,8
74,7,16,41.92377471923828,-87.77584838867188,2024,8,8
75,7,16,41.75941235086192,-87.66387458469556,2024,8,8
76,7,16,41.93145297123836,-87.75391226548415,2024,8,8
77,7,16,41.93781166666667,-87.808835,2024,8,8
78,7,16,41.960723876953125,-87.74261474609375,2024,8,8
79,7,16,41.751690592084614,-87.56800542558942,2024,8,8
80,7,16,41.95395871212608,-87.68992233276367,2024,8,8
81,7,16,41.96807861328125,-87.74294427100648,2024,8,8
81W,7,16,41.98373031616211,-87.83905792236328,2024,8,8
82,7,16,41.837060356140135,-87.71639518737793,2024,8,8
84,7,16,41.99065017700195,-87.6770618244753,2024,8,8
85,7,16,41.98396682739258,-87.76470947265625,2024,8,8
85A,7,16,42.01194763183594,-87.77766418457031,2024,8,8
86,7,16,41.991310834884644,-87.78755950927734,2024,8,8
87,7,16,41.73006820678711,-87.5504813272445,2024,8,8
88,7,16,41.971717096144154,-87.77274876256143,2024,8,8
90,7,16,41.88676401086756,-87.80497370539484,2024,8,8
91,7,16,41.96500703155017,-87.77725732521932,2024,8,8
92,7,16,41.970516204833984,-87.76219177246094,2024,8,8
93,7,16,41.96834182739258,-87.71218872070312,2024,8,8
94,7,16,41.77201843261719,-87.67890073815171,2024,8,8
95,7,16,41.72112865447998,-87.66348648071289,2024,8,8
96,7,16,42.00912270179162,-87.67002809964694,2024,8,8
97,7,16,42.03186581052583,-87.75213807204673,2024,8,8
100,7,16,41.7027587890625,-87.5459696451823,2024,8,8
103,7,16,41.7096602241948,-87.61994934082031,2024,8,8
106,7,16,41.70765686035156,-87.59639739990234,2024,8,8
108,7,16,41.70507286919488,-87.64291110568577,2024,8,8
111,7,16,41.72081756591797,-87.62417719914363,2024,8,8
111A,7,16,41.70875876290457,-87.58113985645528,2024,8,8
112,7,16,41.722511291503906,-87.62401580810547,2024,8,8
115,7,16,41.72198486328125,-87.60514852162954,2024,8,8
119,7,16,41.67739486694336,-87.68073272705078,2024,8,8
121,7,16,41.88211441040039,-87.63673400878906,2024,8,8
125,7,16,41.88463712993421,-87.63703637374074,2024,8,8
126,7,16,41.876766204833984,-87.74764676953926,2024,8,8
134,7,16,41.925682067871094,-87.63530731201172,2024,8,8
135,7,16,41.959228515625,-87.64976501464844,2024,8,8
136,7,16,41.987670283163745,-87.65531158447266,2024,8,8
143,7,16,41.93165232340495,-87.63900756835938,2024,8,8
146,7,16,41.87019597833807,-87.6274185180664,2024,8,8
147,7,16,41.8788857460022,-87.62441873550415,2024,8,8
148,7,16,41.96540874905057,-87.65003967285156,2024,8,8
151,7,16,41.87805591930043,-87.63882515647195,2024,8,8
152,7,16,41.946156863508556,-87.74469020448882,2024,8,8
155,7,16,41.99781644911993,-87.68519664946056,2024,8,8
156,7,16,41.94005584716797,-87.64892578125,2024,8,8
157,7,16,41.89339065551758,-87.6207064251567,2024,8,8
165,7,16,41.77498744084285,-87.80120849609375,2024,8,8
171,7,16,41.7907829284668,-87.59806060791016,2024,8,8
172,7,16,41.78591537475586,-87.59741973876953,2024,8,8
192,7,16,41.81690979003906,-87.59522247314453,2024,8,8
201,7,16,42.06439208984375,-87.71454150860126,2024,8,8
206,7,16,42.03759331899146,-87.6875273822105,2024,8,8
1,7,17,41.87816145613387,-87.62925864554741,2024,8,8
2,7,17,41.893411827087405,-87.62193717956544,2024,8,8
3,7,17,41.73091838670813,-87.61434173583984,2024,8,8
4,7,17,41.72945478485852,-87.60457666908822,2024,8,8
X4,7,17,41.7219352722168,-87.60826110839844,2024,8,8
6,7,17,41.88724899291992,-87.62078857421875,2024,8,8
7,7,17,41.87312698364258,-87.7458490224985,2024,8,8
8,7,17,41.76291205666282,-87.64434051513672,2024,8,8
8A,7,17,41.75111166666667,-87.62756,2024,8,8
9,7,17,41.72896022796631,-87.66278839111328,2024,8,8
X9,7,17,41.954611666666665,-87.651805,2024,8,8
11,7,17,41.997910899500695,-87.70938417988438,2024,8,8
12,7,17,41.865821838378906,-87.75052642822266,2024,8,8
J14,7,17,41.88255235260608,-87.62449645996094,2024,8,8
18,7,17,41.858924865722656,-87.7247543334961,2024,8,8
20,7,17,41.88040542602539,-87.76019727266751,2024,8,8
21,7,17,41.848052978515625,-87.80918884277344,2024,8,8
22,7,17,41.97615432739258,-87.66841888427734,2024,8,8
24,7,17,41.7397575378418,-87.63197326660156,2024,8,8
26,7,17,41.707916259765625,-87.57672882080078,2024,8,8
28,7,17,41.77028198242188,-87.58629913330078,2024,8,8
29,7,17,41.73444331776012,-87.62399194890803,2024,8,8
30,7,17,41.737457275390625,-87.56620788574219,2024,8,8
31,7,17,41.83810272216797,-87.64385986328125,2024,8,8
34,7,17,41.69291605268206,-87.62107849121094,2024,8,8
35,7,17,41.83152389526367,-87.61080932617188,2024,8,8
36,7,17,41.97527281964412,-87.65984344482422,2024,8,8
37,7,17,41.925323486328125,-87.65282440185547,2024,8,8
39,7,17,41.823866526285805,-87.61328887939453,2024,8,8
43,7,17,41.81653340657552,-87.62320200602214,2024,8,8
44,7,17,41.736568450927734,-87.653076171875,2024,8,8
47,7,17,41.80858612060547,-87.66577911376953,2024,8,8
48,7,17,41.736195,-87.67314,2024,8,8
49,7,17,41.96758492787679,-87.68894958496094,2024,8,8
49B,7,17,41.98891039592464,-87.68955305146008,2024,8,8
X49,7,17,41.97850036621094,-87.68947103749151,2024,8,8
50,7,17,41.9764518737793,-87.6695556640625,2024,8,8
51,7,17,41.801124572753906,-87.68901062011719,2024,8,8
52,7,17,41.79685768714318,-87.70367138202374,2024,8,8
52A,7,17,41.77178192138672,-87.70306396484375,2024,8,8
53,7,17,41.8507695449026,-87.7247314453125,2024,8,8
53A,7,17,41.80807113647461,-87.72368544426517,2024,8,8
54,7,17,41.86361757914225,-87.74461364746094,2024,8,8
54A,7,17,41.970043897628784,-87.74779486656189,2024,8,8
54B,7,17,41.85102081298828,-87.75836944580078,2024,8,8
55,7,17,41.79391098022461,-87.68396759033203,2024,8,8
55A,7,17,41.78869741103228,-87.77190219654756,2024,8,8
55N,7,17,41.785621643066406,-87.73958587646484,2024,8,8
56,7,17,41.89003497451099,-87.64579545206098,2024,8,8
57,7,17,41.90612479967949,-87.75585174560547,2024,8,8
59,7,17,41.78881645202637,-87.63177108764648,2024,8,8
60,7,17,41.84645166666667,-87.74459166666666,2024,8,8
62,7,17,41.799417522591604,-87.73791450178119,2024,8,8
62H,7,17,41.792049407958984,-87.79887390136719,2024,8,8
63,7,17,41.77920564923968,-87.6809581211635,2024,8,8
63W,7,17,41.777442932128906,-87.79913785164817,2024,8,8
65,7,17,41.90272287222055,-87.71785853459285,2024,8,8
66,7,17,41.895870208740234,-87.68005896396325,2024,8,8
67,7,17,41.77010504982688,-87.61279699152166,2024,8,8
68,7,17,41.98655319213867,-87.78877258300781,2024,8,8
70,7,17,41.90215833333333,-87.76612833333333,2024,8,8
71,7,17,41.76866912841797,-87.62621307373047,2024,8,8
72,7,17,41.910355730754574,-87.68457142899676,2024,8,8
73,7,17,41.91595532343938,-87.63455024132362,2024,8,8
74,7,17,41.92384338378906,-87.77083969116211,2024,8,8
75,7,17,41.75941235086192,-87.66387458469556,2024,8,8
76,7,17,41.93153674785908,-87.7497317974384,2024,8,8
77,7,17,41.93781166666667,-87.808835,2024,8,8
78,7,17,41.96083068847656,-87.73860765540081,2024,8,8
79,7,17,41.751647617505945,-87.57581329345703,2024,8,8
80,7,17,41.95399856567383,-87.68673182896205,2024,8,8
81,7,17,41.96814165276996,-87.73742494744769,2024,8,8
81W,7,17,41.98373031616211,-87.83905792236328,2024,8,8
82,7,17,41.838314936711235,-87.7170639038086,2024,8,8
84,7,17,41.99073028564453,-87.67418390390824,2024,8,8
85,7,17,41.983848571777344,-87.76606750488281,2024,8,8
85A,7,17,42.0091667175293,-87.77189636230469,2024,8,8
86,7,17,41.995187724720346,-87.78749084472656,2024,8,8
87,7,17,41.73006820678711,-87.5504813272445,2024,8,8
88,7,17,41.973809560139976,-87.77998445745101,2024,8,8
90,7,17,41.889057092499314,-87.80506134033203,2024,8,8
91,7,17,41.959012524834996,-87.77701568603516,2024,8,8
92,7,17,41.970516204833984,-87.76219177246094,2024,8,8
93,7,17,41.96834182739258,-87.71218872070312,2024,8,8
94,7,17,41.77198028564453,-87.6831426853087,2024,8,8
95,7,17,41.7211799621582,-87.66063373844798,2024,8,8
96,7,17,42.00912270179162,-87.67002809964694,2024,8,8
97,7,17,42.02847176409782,-87.75406744125041,2024,8,8
100,7,17,41.70276208651268,-87.55879043320478,2024,8,8
103,7,17,41.70716735294887,-87.62278502328056,2024,8,8
106,7,17,41.707481384277344,-87.60448455810547,2024,8,8
108,7,17,41.69980001449585,-87.64269351959229,2024,8,8
111,7,17,41.72081756591797,-87.62417719914363,2024,8,8
111A,7,17,41.70875876290457,-87.58113985645528,2024,8,8
112,7,17,41.722511291503906,-87.62401580810547,2024,8,8
115,7,17,41.72200012207031,-87.60338426672894,2024,8,8
119,7,17,41.67736053466797,-87.67170715332031,2024,8,8
121,7,17,41.886627197265625,-87.63568878173828,2024,8,8
125,7,17,41.88444313636193,-87.6393555861253,2024,8,8
126,7,17,41.87689208984375,-87.74122381210327,2024,8,8
134,7,17,41.92205047607422,-87.63007354736328,2024,8,8
135,7,17,41.95540564400809,-87.64972169058663,2024,8,8
136,7,17,41.985897064208984,-87.65526522122897,2024,8,8
143,7,17,41.92849552885015,-87.63887023925781,2024,8,8
146,7,17,41.87317424350314,-87.62748718261719,2024,8,8
147,7,17,41.877412969415836,-87.62437438964844,2024,8,8
148,7,17,41.961988780809484,-87.64991760253906,2024,8,8
151,7,17,41.878115507272575,-87.63344735365648,2024,8,8
152,7,17,41.946229432758535,-87.74000107614617,2024,8,8
155,7,17,41.997850564809944,-87.68250098595253,2024,8,8
156,7,17,41.94005584716797,-87.64892578125,2024,8,8
157,7,17,41.89336395263672,-87.62241693445154,2024,8,8
165,7,17,41.774858333333334,-87.80108833333334,2024,8,8
171,7,17,41.794281005859375,-87.5981216430664,2024,8,8
172,7,17,41.78591537475586,-87.59741973876953,2024,8,8
192,7,17,41.80651092529297,-87.58545684814453,2024,8,8
201,7,17,42.064369201660156,-87.70872897789127,2024,8,8
206,7,17,42.04422378540039,-87.6890790939331,2024,8,8
1,7,18,41.878166665836254,-87.62791567432637,2024,8,8
2,7,18,41.893394470214844,-87.62277679443359,2024,8,8
3,7,18,41.73638731857826,-87.6145116871801,2024,8,8
4,7,18,41.734342204990675,-87.60469055175781,2024,8,8
X4,7,18,41.721988677978516,-87.60475158691406,2024,8,8
6,7,18,41.88724899291992,-87.62078857421875,2024,8,8
7,7,18,41.873234001365866,-87.73790483216982,2024,8,8
8,7,18,41.76874465942383,-87.64451904296875,2024,8,8
8A,7,18,41.75087356567383,-87.63333892822266,2024,8,8
9,7,18,41.733936085420495,-87.66293088127586,2024,8,8
X9,7,18,41.954611666666665,-87.651805,2024,8,8
11,7,18,41.997379302978516,-87.70980391391488,2024,8,8
12,7,19,41.865848541259766,-87.74656677246094,2024,8,8
J14,7,19,41.880752086639404,-87.62445831298828,2024,8,8
15,7,19,41.80867014433208,-87.63262939453125,2024,8,8
18,7,19,41.85887145996094,-87.72825622558594,2024,8,8
20,7,19,41.88029479980469,-87.76735159067007,2024,8,8
21,7,19,41.848052978515625,-87.80918884277344,2024,8,8
22,7,19,41.975993333333335,-87.668385,2024,8,8
24,7,19,41.73622512817383,-87.63552856445312,2024,8,8
26,7,19,41.70807647705078,-87.56665802001953,2024,8,8
28,7,19,41.76619133582482,-87.58639526367188,2024,8,8
29,7,19,41.73727823893229,-87.62411499023438,2024,8,8
30,7,19,41.73542938232422,-87.5634026160607,2024,8,8
31,7,19,41.838018321990965,-87.65145092010498,2024,8,8
34,7,19,41.68763759218413,-87.62088775634766,2024,8,8
35,7,19,41.83152389526367,-87.61080932617188,2024,8,8
36,7,19,41.971124267578126,-87.65980682373046,2024,8,8
37,7,19,41.92545744952034,-87.64881537942325,2024,8,8
39,7,19,41.82383422851562,-87.6191162109375,2024,8,8
43,7,19,41.816574722039896,-87.6166874619781,2024,8,8
44,7,19,41.74137464620299,-87.65343475341797,2024,8,8
47,7,19,41.80860137939453,-87.66454366048177,2024,8,8
48,7,19,41.736195,-87.67314,2024,8,8
49,7,19,41.96275656563895,-87.68878936767578,2024,8,8
49B,7,19,41.990483260736234,-87.68959157059832,2024,8,8
X49,7,19,41.975970686527724,-87.6892144721851,2024,8,8
50,7,19,41.97628484453474,-87.67361204964774,2024,8,8
51,7,19,41.80104446411133,-87.69409087608601,2024,8,8
52,7,19,41.79402239817493,-87.70358837775464,2024,8,8
52A,7,19,41.76712939613744,-87.70296478271484,2024,8,8
53,7,19,41.85340428006822,-87.72475024237148,2024,8,8
53A,7,19,41.804237874348956,-87.72357889811198,2024,8,8
54,7,19,41.86851479025448,-87.74473571777344,2024,8,8
54A,7,19,41.973273855740906,-87.74784851074219,2024,8,8
54B,7,19,41.851139068603516,-87.75001525878906,2024,8,8
55A,7,19,41.78331593104771,-87.77169799804688,2024,8,8
55N,7,19,41.78839874267578,-87.7413558959961,2024,8,8
56,7,19,41.89329405391918,-87.65068749820485,2024,8,8
57,7,19,41.90278452092951,-87.75578308105469,2024,8,8
59,7,19,41.78717041015625,-87.63591857910156,2024,8,8
60,7,19,41.84645166666667,-87.74459166666666,2024,8,8
62,7,19,41.79995829264323,-87.73447428385417,2024,8,8
62H,7,19,41.790106534957886,-87.80166673660278,2024,8,8
63,7,19,41.7793083190918,-87.6741702740009,2024,8,8
63W,7,19,41.777408599853516,-87.80056571960449,2024,8,8
65,7,19,41.90218607584635,-87.71650568644206,2024,8,8
66,7,19,41.89590095071232,-87.67749113195083,2024,8,8
67,7,19,41.770588145536536,-87.61217723173253,2024,8,8
68,7,19,41.991920471191406,-87.79830169677734,2024,8,8
70,7,19,41.902065,-87.77203333333334,2024,8,8
71,7,19,41.76866912841797,-87.62621307373047,2024,8,8
72,7,19,41.91032409667969,-87.68650646598972,2024,8,8
73,7,19,41.91843944125705,-87.63624487982855,2024,8,8
74,7,19,41.92394730539033,-87.76451966256806,2024,8,8
75,7,19,41.75948167883831,-87.6588363647461,2024,8,8
76,7,19,41.93156433105469,-87.74784509459538,2024,8,8
77,7,19,41.93781166666667,-87.808835,2024,8,8
78,7,19,41.960892928274056,-87.73339321738796,2024,8,8
79,7,19,41.75150729991771,-87.58264640525535,2024,8,8
80,7,19,41.9540963008486,-87.6794670368063,2024,8,8
81,7,19,41.96820401130839,-87.73113964973612,2024,8,8
81W,7,19,41.98373031616211,-87.83905792236328,2024,8,8
82,7,19,41.84199523925781,-87.71717834472656,2024,8,8
84,7,19,41.98992560891544,-87.67054636338177,2024,8,8
85,7,19,41.9815985361735,-87.76837476094563,2024,8,8
85A,7,19,42.00312423706055,-87.76876831054688,2024,8,8
86,7,19,41.99606865330746,-87.78749084472656,2024,8,8
87,7,19,41.73006820678711,-87.5504813272445,2024,8,8
88,7,19,41.975279705341045,-87.78448662391075,2024,8,8
90,7,19,41.8929438437185,-87.80518759450605,2024,8,8
91,7,19,41.95532073974609,-87.77689361572266,2024,8,8
92,7,19,41.970516204833984,-87.76219177246094,2024,8,8
93,7,19,41.96834182739258,-87.71218872070312,2024,8,8
94,7,19,41.77159343782019,-87.68350957651607,2024,8,8
95,7,19,41.721290588378906,-87.65151575991982,2024,8,8
96,7,19,42.00912270179162,-87.67002809964694,2024,8,8
97,7,19,42.02614212036133,-87.75243241446358,2024,8,8
100,7,19,41.705849511282786,-87.55963897705078,2024,8,8
103,7,19,41.7071418762207,-87.62590789794922,2024,8,8
108,7,19,41.69309553459509,-87.64252711054104,2024,8,8
111,7,19,41.72081756591797,-87.62417719914363,2024,8,8
111A,7,19,41.70875876290457,-87.58113985645528,2024,8,8
112,7,19,41.722511291503906,-87.62401580810547,2024,8,8
115,7,19,41.71496108084014,-87.6048347010757,2024,8,8
119,7,19,41.67749786376953,-87.66602325439453,2024,8,8
120,7,19,41.895073333333336,-87.61691166666667,2024,8,8
121,7,19,41.886627197265625,-87.63568878173828,2024,8,8
125,7,19,41.88444137573242,-87.64114379882812,2024,8,8
126,7,19,41.876970291137695,-87.73480415344238,2024,8,8
134,7,19,41.912078857421875,-87.62606811523438,2024,8,8
135,7,19,41.95456314086914,-87.64910728053043,2024,8,8
136,7,19,41.98505307626033,-87.65522766113281,2024,8,8
143,7,19,41.927007630813954,-87.63826609766761,2024,8,8
146,7,19,41.87500118387157,-87.62760254432415,2024,8,8
147,7,19,41.87627971533573,-87.62435346661192,2024,8,8
148,7,19,41.957590103149414,-87.64973449707031,2024,8,8
151,7,19,41.878104305267335,-87.63260269165039,2024,8,8
152,7,19,41.94623947143555,-87.73787320044732,2024,8,8
