route,hour,minute,lat,lon,year,month,day
82,11,56,41.84616235586313,-87.7172112098107,2024,8,11
84,11,56,41.9903564453125,-87.71805152893066,2024,8,11
85,11,56,41.93825899090683,-87.76648618463884,2024,8,11
87,11,56,41.736045837402344,-87.63262795113228,2024,8,11
88,11,56,41.99769928876091,-87.80808819041533,2024,8,11
90,11,56,41.98133087158203,-87.80703735351562,2024,8,11
91,11,56,41.95288848876953,-87.77676391601562,2024,8,11
92,11,56,41.975852966308594,-87.700626310755,2024,8,11
94,11,56,41.93648678648706,-87.6977362539254,2024,8,11
95,11,56,41.72600173950195,-87.58393859863281,2024,8,11
97,11,56,42.02638316604326,-87.75439208408572,2024,8,11
111,11,56,41.696162414550784,-87.60896935096154,2024,8,11
111A,11,56,41.69520586453951,-87.59740882286658,2024,8,11
112,11,56,41.70771789550781,-87.65571594238281,2024,8,11
115,11,56,41.72116470336914,-87.62396240234375,2024,8,11
119,11,56,41.677581787109375,-87.66134643554688,2024,8,11
126,11,56,41.87528991699219,-87.62335968017578,2024,8,11
130,11,56,41.86609649658203,-87.61301938949093,2024,8,11
146,11,56,41.948781375227306,-87.64353785021552,2024,8,11
151,11,56,41.998175896538626,-87.66009623209635,2024,8,11
152,11,56,41.947279357910155,-87.65026550292968,2024,8,11
155,11,56,42.0079471043178,-87.66196114676339,2024,8,11
3,11,57,41.892012459891184,-87.62405218396869,2024,8,11
4,11,57,41.83114852905273,-87.61936645507812,2024,8,11
6,11,57,41.752023696899414,-87.5454216003418,2024,8,11
8,11,57,41.7572173277537,-87.64421844482422,2024,8,11
8A,11,57,41.750858306884766,-87.62980230231034,2024,8,11
9,11,57,41.80882305569119,-87.66505432128906,2024,8,11
10,11,57,41.88664794690681,-87.62788206158262,2024,8,11
11,11,57,41.96609115600586,-87.68817901611328,2024,8,11
12,11,57,41.86729650497436,-87.64260158538818,2024,8,11
J14,11,57,41.88188934326172,-87.63862596478378,2024,8,11
18,11,57,41.863392177381016,-87.69026645861175,2024,8,11
20,11,57,41.88030242919922,-87.75799091045673,2024,8,11
21,11,57,41.84580115116004,-87.61816868637547,2024,8,11
22,11,57,41.983676274617515,-87.66869926452637,2024,8,11
28,11,57,41.766273498535156,-87.58639526367188,2024,8,11
29,11,57,41.890888438505286,-87.6251947739545,2024,8,11
30,11,57,41.6591911315918,-87.55196877131387,2024,8,11
35,11,57,41.84629,-87.74461,2024,8,11
36,11,57,41.92013065989425,-87.63717837449981,2024,8,11
